KROGER|011|00002|0002100002322|2016-07-31|3.00|U|1.00|3.00|0||0|0
KROGER|011|00002|0002100002339|2016-07-31|3.00|U|3.59|10.77|0||0|0
KROGER|011|00002|0002100002485|2016-07-31|1.00|U|4.99|4.99|0||0|0
KROGER|011|00002|0002100002579|2016-07-31|1.00|U|2.50|2.50|0||0|0
KROGER|011|00002|0002100002631|2016-07-31|1.00|U|2.49|2.49|0||0|0
KROGER|011|00002|0002100002632|2016-07-31|6.00|U|2.82|16.94|0||0|0
KROGER|011|00002|0002100002649|2016-07-31|4.00|U|2.74|10.96|0||0|0
KROGER|011|00002|0002100002650|2016-07-31|3.00|U|3.16|9.47|0||0|0
KROGER|011|00002|0002100002675|2016-07-31|3.00|U|2.82|8.47|0||0|0
KROGER|011|00002|0002100002679|2016-07-31|1.00|U|2.49|2.49|0||0|0
KROGER|011|00002|0002100002686|2016-07-31|1.00|U|2.99|2.99|0||0|0
KROGER|011|00002|0002100002687|2016-07-31|1.00|U|2.99|2.99|0||0|0
KROGER|011|00002|0002100002688|2016-07-31|1.00|U|3.49|3.49|0||0|0
KROGER|011|00002|0002100002689|2016-07-31|1.00|U|2.29|2.29|0||0|0
KROGER|011|00002|0002100002803|2016-07-31|1.00|U|1.79|1.79|0||0|0
KROGER|011|00002|0002100002820|2016-07-31|1.00|U|1.49|1.49|0||0|0
KROGER|011|00002|0002100002823|2016-07-31|2.00|U|1.00|2.00|0||0|0
KROGER|011|00002|0002100002824|2016-07-31|2.00|U|1.00|2.00|0||0|0
KROGER|011|00002|0002100003045|2016-07-31|4.00|U|2.97|11.88|0||0|0
KROGER|011|00002|0002100003342|2016-07-31|1.00|U|2.99|2.99|0||0|0
KROGER|011|00002|0002100003749|2016-07-31|2.00|U|2.49|4.98|0||0|0
KROGER|011|00002|0002100003751|2016-07-31|1.00|U|2.49|2.49|0||0|0
KROGER|011|00002|0002100004024|2016-07-31|2.00|U|4.29|8.58|0||0|0
KROGER|011|00002|0002100004474|2016-07-31|7.00|U|4.28|29.93|0||0|0
KROGER|011|00002|0002100004512|2016-07-31|2.00|U|6.79|13.58|0||0|0
KROGER|011|00002|0002100004690|2016-07-31|1.00|U|1.50|1.50|0||0|0
KROGER|011|00002|0002100004693|2016-07-31|1.00|U|1.50|1.50|0||0|0
KROGER|011|00002|0002100005192|2016-07-31|2.00|U|3.99|7.98|0||0|0
KROGER|011|00002|0002100005193|2016-07-31|2.00|U|3.49|6.98|0||0|0
KROGER|011|00002|0002100005228|2016-07-31|7.00|U|1.30|9.13|0||0|0
KROGER|011|00002|0002100005229|2016-07-31|17.00|U|.94|16.03|0||0|0
KROGER|011|00002|0002100005230|2016-07-31|5.00|U|.99|4.95|0||0|0
KROGER|011|00002|0002100005232|2016-07-31|7.00|U|.88|6.13|0||0|0
KROGER|011|00002|0002100005234|2016-07-31|5.00|U|.79|3.95|0||0|0
KROGER|011|00002|0002100005238|2016-07-31|7.00|U|.88|6.13|0||0|0
KROGER|011|00002|0002100005242|2016-07-31|9.00|U|.70|6.31|0||0|0
